Name,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
Hyundai,2017,495000,5000,Petrol,Individual,Manual,First Owner
Maruti,2014,700000,15000,Petrol,Individual,Manual,First Owner
Datsun,2018,400000,4400,Petrol,Individual,Manual,Second Owner
Mahindra,2019,599000,15000,Diesel,Individual,Manual,Third Owner
Renault,2013,421000,45000,Diesel,Individual,Manual,First Owner
Ford,2018,841000,1000,Diesel,Individual,Manual,First Owner
Hyundai,2014,295000,38500,Petrol,Individual,Manual,First Owner
Hyundai,2011,220000,25000,Petrol,Individual,Manual,First Owner
Ford,2013,250000,35000,Diesel,Individual,Manual,First Owner
Toyota,2009,1100000,110000,Diesel,Individual,Manual,Second Owner
Hyundai,2012,300000,40000,Petrol,Individual,Manual,First Owner
Chevrolet,2007,80000,110000,Petrol,Individual,Manual,Second Owner
Chevrolet,2013,215000,20000,Diesel,Individual,Manual,Third Owner
Hyundai,2012,245000,14987,Petrol,Dealer,Manual,First Owner
Ford,2016,650000,25061,Diesel,Dealer,Manual,First Owner
Ford,2017,760000,42494,Diesel,Dealer,Manual,First Owner
Honda,2014,395000,44875,Diesel,Dealer,Manual,First Owner
Ford,2014,280000,89741,Diesel,Dealer,Manual,Second Owner
Honda,2016,495000,65000,Diesel,Dealer,Manual,First Owner
Honda,2016,525000,35000,Diesel,Dealer,Manual,First Owner
Toyota,2009,420000,347089,Diesel,Dealer,Manual,First Owner
Tata,2010,210000,34500,Diesel,Individual,Manual,First Owner
Hyundai,2018,650000,30000,Petrol,Individual,Manual,First Owner
BMW,2018,2300000,39000,Diesel,Individual,Automatic,First Owner
Ford,2019,525000,16000,Diesel,Individual,Manual,First Owner
Maruti,2010,195000,80000,CNG,Individual,Manual,Second Owner
Maruti,2016,650000,60000,Diesel,Individual,Manual,First Owner
Mahindra,2015,540000,110000,Diesel,Individual,Manual,First Owner
Maruti,2014,180000,61000,Petrol,Individual,Manual,First Owner
Mahindra,2017,750000,29000,Diesel,Individual,Manual,First Owner
Maruti,2018,980000,50000,Diesel,Individual,Manual,First Owner
Fiat,2014,250000,90000,Diesel,Individual,Manual,First Owner
Hyundai,2018,550000,35000,Petrol,Individual,Automatic,First Owner
Volkswagen,2015,509999,43000,Petrol,Individual,Manual,Second Owner
Maruti,2017,320000,50000,Petrol,Individual,Manual,First Owner
Hyundai,2016,275000,25000,Petrol,Individual,Manual,First Owner
Mahindra,2013,550000,222252,Diesel,Individual,Manual,First Owner
Maruti,2009,145000,50000,Petrol,Individual,Manual,Second Owner
Fiat,2013,250000,80000,Diesel,Individual,Manual,First Owner
Hyundai,2012,520000,35000,Diesel,Individual,Manual,First Owner
Maruti,2007,95000,85000,Petrol,Individual,Manual,Second Owner
Toyota,2011,725000,110000,Diesel,Individual,Manual,Third Owner
Maruti,2006,55000,70000,Petrol,Individual,Manual,Second Owner
Honda,2014,600000,100000,Diesel,Individual,Manual,First Owner
Volkswagen,2013,330000,120000,Diesel,Individual,Manual,Second Owner
Maruti,2015,470000,89000,Diesel,Individual,Manual,First Owner
Maruti,2013,365000,120000,Diesel,Individual,Manual,First Owner
Hyundai,2013,250000,40000,Petrol,Individual,Manual,Second Owner
Maruti,2017,430000,17000,Petrol,Individual,Manual,First Owner
Maruti,2013,400000,125000,Diesel,Individual,Manual,Second Owner
Maruti,2015,615000,110000,Petrol,Individual,Manual,Second Owner
Ford,2011,150000,120000,Diesel,Individual,Manual,Second Owner
Ford,2014,240000,90000,Diesel,Individual,Manual,First Owner
Mahindra,2014,800000,90000,Diesel,Individual,Manual,First Owner
Hyundai,2015,240000,110000,LPG,Individual,Manual,First Owner
Ford,2014,600000,87000,Diesel,Individual,Manual,Second Owner
Mahindra,2014,800000,15000,Diesel,Individual,Manual,First Owner
Hyundai,2015,160000,70000,Petrol,Individual,Manual,First Owner
Ford,2012,350000,38000,Petrol,Individual,Manual,First Owner
Honda,2011,300000,64000,Petrol,Individual,Manual,Second Owner
Tata,2015,399000,55250,Diesel,Individual,Manual,First Owner
Mahindra,2011,300000,110000,Diesel,Individual,Manual,First Owner
Maruti,2012,150000,70000,Petrol,Individual,Automatic,First Owner
Chevrolet,2010,320000,60000,Diesel,Individual,Manual,Third Owner
Tata,2018,1280000,17000,Diesel,Individual,Manual,First Owner
Renault,2017,300000,13000,Petrol,Individual,Manual,Second Owner
Nissan,2016,1000000,60000,Diesel,Individual,Manual,First Owner
Mitsubishi,2012,1090000,120000,Diesel,Individual,Manual,Second Owner
Tata,2012,450000,97000,Diesel,Individual,Manual,Second Owner
Tata,2007,60000,130000,Petrol,Individual,Manual,Second Owner
Maruti,2013,500000,50000,Petrol,Individual,Manual,First Owner
Tata,2012,200000,120000,Diesel,Individual,Manual,Second Owner
Ford,2015,650000,68000,Diesel,Individual,Manual,First Owner
Maruti,2006,60000,100000,Petrol,Individual,Manual,Second Owner
Maruti,2013,250999,80000,Diesel,Individual,Manual,First Owner
Hyundai,2012,185000,67000,CNG,Dealer,Manual,Second Owner
Maruti,2015,155000,60000,Petrol,Individual,Manual,First Owner
Maruti,2019,600000,5000,Petrol,Individual,Manual,First Owner
Renault,2016,300000,20000,Petrol,Individual,Manual,First Owner
Hyundai,2018,850000,12500,Petrol,Individual,Manual,First Owner
Maruti,2019,470000,4000,CNG,Individual,Manual,First Owner
Ford,2019,600000,25000,Petrol,Individual,Manual,First Owner
Toyota,2013,700000,70000,Diesel,Individual,Manual,Second Owner
Maruti,2007,70000,162000,LPG,Individual,Manual,First Owner
Toyota,2010,1250000,205000,Diesel,Individual,Manual,Second Owner
Audi,2008,650000,70000,Petrol,Individual,Automatic,Third Owner
Hyundai,2018,450000,70000,Diesel,Individual,Manual,Second Owner
Mahindra,2014,750000,100000,Diesel,Individual,Manual,Second Owner
Toyota,2013,775000,70000,Diesel,Individual,Manual,Second Owner
Hyundai,2011,800000,220000,Diesel,Individual,Manual,First Owner
Honda,2015,360000,80000,Petrol,Individual,Manual,Second Owner
Toyota,2010,250000,120000,Diesel,Individual,Manual,First Owner
Jeep,2017,1490000,22038,Diesel,Individual,Manual,First Owner
Nissan,2013,600000,80000,Diesel,Individual,Manual,First Owner
Maruti,2010,120000,90000,Petrol,Individual,Manual,First Owner
Tata,2012,320000,140000,Diesel,Individual,Manual,Second Owner
Mahindra,2011,400000,120000,Diesel,Individual,Manual,Second Owner
Maruti,2015,302000,60000,Diesel,Individual,Manual,First Owner
Chevrolet,2011,130000,80000,Diesel,Individual,Manual,Second Owner
Maruti,2014,150000,60000,Petrol,Individual,Manual,Second Owner
Tata,2012,200000,90000,Diesel,Individual,Manual,Second Owner
Toyota,2012,950000,80000,Diesel,Individual,Manual,First Owner
Maruti,2008,120000,175000,Diesel,Individual,Manual,Second Owner
Mahindra,2019,1400000,10000,Diesel,Individual,Manual,First Owner
Hyundai,2017,620000,65000,Petrol,Individual,Manual,First Owner
Toyota,2012,449000,90000,Diesel,Individual,Manual,First Owner
Maruti,2007,100000,70000,Petrol,Individual,Manual,First Owner
Hyundai,2018,600000,2500,Petrol,Individual,Manual,First Owner
Honda,2016,700000,35000,Diesel,Individual,Manual,First Owner
Chevrolet,2012,250000,40000,Diesel,Individual,Manual,First Owner
Maruti,2018,550000,63000,Petrol,Individual,Manual,First Owner
Skoda,2013,675000,88000,Diesel,Dealer,Automatic,First Owner
Nissan,2015,530000,55000,Diesel,Dealer,Manual,First Owner
Chevrolet,2014,325000,71014,Diesel,Dealer,Manual,First Owner
Renault,2015,370000,60000,Diesel,Dealer,Manual,First Owner
Skoda,2014,360000,70000,Diesel,Individual,Manual,First Owner
Skoda,2012,650000,60000,Petrol,Dealer,Automatic,First Owner
Ford,2012,199000,92000,Diesel,Dealer,Manual,Third Owner
Mahindra,2014,285000,89126,Diesel,Individual,Manual,First Owner
Volkswagen,2009,260000,134000,Diesel,Individual,Automatic,First Owner
Maruti,2019,869999,15000,Petrol,Dealer,Automatic,First Owner
Hyundai,2016,425000,42500,Diesel,Dealer,Manual,First Owner
Chevrolet,2012,490000,42000,Diesel,Dealer,Automatic,First Owner
Mahindra,2015,750000,70000,Diesel,Individual,Automatic,Second Owner
Honda,2004,125000,110000,Petrol,Individual,Manual,Third Owner
Fiat,2014,221000,131365,Diesel,Individual,Manual,First Owner
Volkswagen,2016,724000,48980,Diesel,Dealer,Automatic,First Owner
Honda,2014,440000,46000,Petrol,Dealer,Automatic,First Owner
Chevrolet,2009,70000,60000,Petrol,Individual,Manual,Third Owner
Maruti,2015,511000,58000,Diesel,Dealer,Manual,First Owner
Maruti,2016,790000,22000,Diesel,Dealer,Manual,First Owner
Hyundai,2017,640000,37000,Petrol,Individual,Manual,First Owner
Hyundai,2009,120000,70000,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet,2012,126000,98900,Diesel,Individual,Manual,Third Owner
Chevrolet,2012,120000,125000,Diesel,Individual,Manual,First Owner
Mahindra,2017,650000,60000,Diesel,Individual,Manual,First Owner
Hyundai,2014,450000,80000,Petrol,Individual,Manual,Second Owner
Maruti,2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner
Mahindra,2017,600000,40000,Diesel,Individual,Manual,First Owner
Mahindra,2012,620000,80000,Diesel,Individual,Manual,Second Owner
Ford,2014,600000,30000,Diesel,Individual,Manual,First Owner
Mahindra,2018,795000,35000,Diesel,Individual,Manual,First Owner
Tata,2011,300000,180000,Diesel,Individual,Manual,Third Owner
Renault,2015,495000,60000,Diesel,Individual,Manual,First Owner
Audi,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner
Audi,2015,1750000,127643,Diesel,Dealer,Automatic,First Owner
Tata,2018,1350000,34000,Diesel,Individual,Automatic,First Owner
Mahindra,2014,350000,145000,Diesel,Individual,Manual,First Owner
Datsun,2018,300000,25000,Petrol,Individual,Automatic,First Owner
Tata,2018,400000,54000,Petrol,Dealer,Manual,Second Owner
Audi,2014,1750000,102354,Diesel,Dealer,Automatic,First Owner
Maruti,1999,70000,70000,Petrol,Individual,Manual,Fourth & Above Owner
Nissan,2018,500000,70000,Diesel,Individual,Manual,First Owner
Audi,2017,2575000,36000,Diesel,Dealer,Automatic,First Owner
Honda,2014,345000,58000,Petrol,Dealer,Manual,First Owner
Tata,2013,220000,100000,Diesel,Individual,Manual,First Owner
Audi,2014,1850000,62237,Petrol,Dealer,Automatic,First Owner
Hyundai,2005,114999,90000,Petrol,Dealer,Manual,Second Owner
Maruti,1999,50000,100000,Petrol,Individual,Manual,Second Owner
Honda,2017,585000,14000,Petrol,Dealer,Manual,First Owner
Ford,2018,950000,21394,Diesel,Dealer,Manual,First Owner
Maruti,2018,625000,13800,Petrol,Individual,Automatic,First Owner
Hyundai,2017,1035000,23000,Petrol,Dealer,Automatic,First Owner
Datsun,2015,310000,32686,Petrol,Dealer,Manual,First Owner
Mahindra,2017,600000,99700,Diesel,Individual,Manual,First Owner
Toyota,2019,3100000,5000,Diesel,Individual,Automatic,First Owner
Honda,2014,650000,49654,Diesel,Dealer,Manual,First Owner
Hyundai,2016,550000,45457,Petrol,Dealer,Manual,First Owner
Hyundai,2017,1260000,39221,Diesel,Dealer,Manual,First Owner
Hyundai,2016,660000,48220,Petrol,Dealer,Manual,First Owner
Hyundai,2017,700000,11114,Petrol,Dealer,Manual,First Owner
Hyundai,2008,235000,60208,Diesel,Dealer,Manual,First Owner
Volkswagen,2013,475000,80000,Diesel,Dealer,Manual,First Owner
Mercedes-Benz,2008,795000,98600,Diesel,Dealer,Automatic,First Owner
Audi,2016,8900000,13000,Petrol,Dealer,Automatic,First Owner
Audi,2015,3200000,30000,Diesel,Dealer,Automatic,First Owner
MG,2019,1860000,18000,Petrol,Dealer,Automatic,First Owner
Land,2010,4200000,100000,Diesel,Dealer,Automatic,First Owner
Honda,2015,850000,58000,Petrol,Dealer,Automatic,First Owner
Mahindra,2017,585000,85441,Diesel,Dealer,Manual,First Owner
Mahindra,2015,380000,64541,Diesel,Dealer,Manual,First Owner
Maruti,2019,650000,35000,Diesel,Individual,Manual,First Owner
Maruti,2018,600000,30000,Petrol,Individual,Manual,First Owner
Nissan,2017,434999,16267,Petrol,Dealer,Manual,First Owner
Volkswagen,2013,525000,71500,Diesel,Dealer,Manual,First Owner
BMW,2019,4800000,12999,Diesel,Dealer,Automatic,First Owner
Chevrolet,2008,160000,80000,Petrol,Individual,Manual,First Owner
Maruti,2007,160000,90000,Petrol,Individual,Manual,Second Owner
Chevrolet,2012,125000,28000,Petrol,Individual,Manual,First Owner
Mahindra,2015,430000,200000,Diesel,Individual,Manual,First Owner
Hyundai,2017,900000,14700,Petrol,Individual,Manual,First Owner
Maruti,2000,61000,90000,Petrol,Individual,Manual,Second Owner
Maruti,2017,400000,50000,Petrol,Individual,Manual,First Owner
Hyundai,2009,150000,100000,Petrol,Individual,Manual,Second Owner
Volkswagen,2019,950000,24000,Petrol,Individual,Automatic,First Owner
Tata,2013,220000,100000,Diesel,Individual,Manual,First Owner
Hyundai,2007,110000,90000,Petrol,Individual,Manual,First Owner
Tata,2015,375000,30000,Petrol,Individual,Manual,First Owner
Datsun,2017,350000,80000,Petrol,Individual,Manual,First Owner
Hyundai,2012,310000,92686,Diesel,Dealer,Manual,Second Owner
Tata,2010,90000,300000,Petrol,Individual,Manual,Third Owner
Volkswagen,2011,350000,90000,Petrol,Individual,Manual,Second Owner
Hyundai,2003,100000,60000,Petrol,Individual,Manual,First Owner
Mahindra,2017,1300000,40000,Diesel,Individual,Automatic,First Owner
Maruti,2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet,2013,225000,80000,Diesel,Individual,Manual,First Owner
Honda,2002,145000,100000,Petrol,Individual,Manual,First Owner
Ford,2018,930000,20000,Diesel,Individual,Manual,First Owner
Maruti,2019,550000,51000,Petrol,Individual,Manual,First Owner
Maruti,2008,85000,120000,Petrol,Individual,Manual,Second Owner
Hyundai,2014,280000,55000,Petrol,Individual,Manual,First Owner
Hyundai,2018,360000,6000,Petrol,Individual,Manual,First Owner
Maruti,2011,150000,40000,Petrol,Individual,Manual,Second Owner
Skoda,2017,900000,15000,Petrol,Individual,Automatic,First Owner
Ambassador,2005,120000,50000,Diesel,Individual,Manual,Second Owner
Fiat,2010,215000,90000,Petrol,Individual,Manual,Second Owner
Renault,2013,550000,38500,Diesel,Individual,Manual,First Owner
Tata,2018,775000,35000,Petrol,Individual,Manual,First Owner
Maruti,2001,409999,49359,Petrol,Individual,Manual,Third Owner
Maruti,2005,65000,70000,Petrol,Individual,Manual,Second Owner
Maruti,2008,200000,90000,Petrol,Individual,Manual,Second Owner
Maruti,2010,240000,50000,Petrol,Individual,Manual,Second Owner
Toyota,2012,800000,108731,Diesel,Individual,Manual,First Owner
Toyota,2010,400000,120000,Diesel,Individual,Manual,First Owner
Tata,2016,500000,60000,Diesel,Individual,Manual,First Owner
Mahindra,2007,150000,90000,Diesel,Individual,Manual,Third Owner
Toyota,2014,500000,140000,Diesel,Individual,Manual,Second Owner
Hyundai,2014,320000,80000,Petrol,Individual,Manual,First Owner
Nissan,2013,300000,90000,Diesel,Individual,Manual,First Owner
Renault,2017,650000,40000,Diesel,Individual,Manual,First Owner
Maruti,2018,285000,14000,Petrol,Individual,Manual,First Owner
Tata,2012,360000,70000,Diesel,Individual,Manual,Second Owner
Honda,2009,450000,55000,Petrol,Individual,Manual,Second Owner
Maruti,2011,175000,60000,Petrol,Individual,Manual,Third Owner
Chevrolet,2011,350000,74000,Diesel,Individual,Manual,Second Owner
Ford,2020,530000,45000,Diesel,Dealer,Manual,First Owner
Honda,2017,1025000,38000,Diesel,Dealer,Manual,First Owner
Honda,2017,950000,24000,Diesel,Dealer,Manual,First Owner
Honda,2017,725000,29976,Petrol,Dealer,Manual,First Owner
Honda,2017,919999,41000,Petrol,Dealer,Manual,First Owner
Honda,2018,700000,15000,Diesel,Dealer,Manual,First Owner
Honda,2017,725000,36000,Diesel,Dealer,Manual,First Owner
Honda,2017,840000,30646,Petrol,Dealer,Manual,First Owner
Maruti,2015,365000,23600,Petrol,Dealer,Manual,First Owner
Honda,2014,665000,71318,Diesel,Dealer,Manual,First Owner
Maruti,2003,50000,78098,Petrol,Individual,Manual,First Owner
Hyundai,2014,225000,30000,Petrol,Individual,Manual,First Owner
Hyundai,2012,229999,45000,Petrol,Individual,Manual,Second Owner
Hyundai,2008,145000,67000,Petrol,Individual,Manual,First Owner
Ford,2018,624000,14681,Diesel,Dealer,Manual,First Owner
Hyundai,2015,500000,25000,Petrol,Individual,Manual,First Owner
Ford,2017,750000,18054,Petrol,Dealer,Manual,First Owner
Honda,2015,785000,40000,Diesel,Individual,Manual,First Owner
Hyundai,2011,225000,30000,Petrol,Individual,Manual,First Owner
Hyundai,2017,300000,80000,Diesel,Individual,Manual,First Owner
Hyundai,2016,680000,20000,Diesel,Individual,Manual,First Owner
Mahindra,2016,700000,40000,Diesel,Individual,Manual,First Owner
Tata,2011,180000,120000,Diesel,Individual,Manual,First Owner
Ford,2008,270000,120000,Diesel,Individual,Manual,Second Owner
Maruti,2010,370000,97000,Petrol,Individual,Manual,Second Owner
Mahindra,2018,1100000,70000,Diesel,Individual,Manual,First Owner
Hyundai,2004,120000,120000,Diesel,Individual,Manual,Second Owner
Skoda,2013,430000,88000,Diesel,Individual,Manual,Second Owner
Maruti,2014,550000,38406,Diesel,Dealer,Manual,First Owner
Hyundai,2014,320000,54350,Petrol,Dealer,Manual,First Owner
Maruti,2015,390000,32260,Petrol,Dealer,Manual,First Owner
Renault,2014,550000,58231,Diesel,Dealer,Manual,First Owner
Maruti,2012,370000,59858,Petrol,Dealer,Manual,First Owner
Maruti,2010,190000,73350,Petrol,Dealer,Manual,First Owner
Renault,2013,509999,88473,Diesel,Dealer,Manual,First Owner
Honda,2013,450000,96987,Petrol,Dealer,Manual,First Owner
Mercedes-Benz,2016,5500000,77350,Diesel,Dealer,Automatic,First Owner
Maruti,2015,550000,61187,Diesel,Dealer,Manual,First Owner
Mahindra,2009,400000,68350,Diesel,Dealer,Manual,First Owner
Ford,2015,585000,81150,Diesel,Dealer,Manual,First Owner
Hyundai,2019,500000,30000,Petrol,Individual,Manual,First Owner
Maruti,2015,800000,30000,Petrol,Individual,Manual,First Owner
Maruti,2009,265000,120000,Diesel,Individual,Manual,Second Owner
Ford,2012,175000,180000,Diesel,Individual,Manual,First Owner
Fiat,2007,125000,50000,Petrol,Individual,Manual,Second Owner
Tata,2010,165000,80000,Diesel,Individual,Manual,First Owner
Mahindra,2011,150000,280000,Diesel,Individual,Manual,First Owner
Hyundai,2015,1025000,90000,Diesel,Individual,Manual,Second Owner
Toyota,2014,1030000,250000,Diesel,Individual,Manual,Second Owner
Chevrolet,2012,380000,90000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,2010,250000,110000,Diesel,Individual,Manual,Third Owner
Maruti,2000,85000,80000,Petrol,Individual,Manual,Second Owner
Fiat,2016,500000,35000,Diesel,Individual,Manual,First Owner
